date,fips,state_name,NYT cases,NYT deaths
2020-06-10,01,Alabama,21989,744
2020-06-10,02,Alaska,642,9
2020-06-10,04,Arizona,29981,1100
2020-06-10,05,Arkansas,10368,165
2020-06-10,06,California,140139,4869
2020-06-10,08,Colorado,28484,1573
2020-06-10,09,Connecticut,44347,4120
2020-06-10,10,Delaware,10056,413
2020-06-10,11,District of Columbia,9537,499
2020-06-10,12,Florida,67363,2800
2020-06-10,13,Georgia,51465,2292
2020-06-10,66,Guam,1149,6
2020-06-10,15,Hawaii,673,17
2020-06-10,16,Idaho,3262,85
2020-06-10,17,Illinois,130889,6302
2020-06-10,18,Indiana,39297,2355
2020-06-10,19,Iowa,22733,638
2020-06-10,20,Kansas,10931,241
2020-06-10,21,Kentucky,12029,498
2020-06-10,22,Louisiana,44143,2968
2020-06-10,23,Maine,2637,100
2020-06-10,24,Maryland,60114,2844
2020-06-10,25,Massachusetts,104156,7454
2020-06-10,26,Michigan,65377,5958
2020-06-10,27,Minnesota,28900,1267
2020-06-10,28,Mississippi,18483,868
2020-06-10,29,Missouri,15662,861
2020-06-10,30,Montana,561,18
2020-06-10,31,Nebraska,16025,209
2020-06-10,32,Nevada,10216,449
2020-06-10,33,New Hampshire,5178,301
2020-06-10,34,New Jersey,165346,12377
2020-06-10,35,New Mexico,9250,410
2020-06-10,36,New York,384945,30376
2020-06-10,37,North Carolina,38305,1096
2020-06-10,38,North Dakota,2944,76
2020-06-10,69,Northern Mariana Islands,30,2
2020-06-10,39,Ohio,39575,2457
2020-06-10,40,Oklahoma,7480,355
2020-06-10,41,Oregon,5097,169
2020-06-10,42,Pennsylvania,81410,6143
2020-06-10,72,Puerto Rico,5329,143
2020-06-10,44,Rhode Island,15756,812
2020-06-10,45,South Carolina,15759,575
2020-06-10,46,South Dakota,5604,69
2020-06-10,47,Tennessee,28379,436
2020-06-10,48,Texas,81771,1916
2020-06-10,49,Utah,12982,128
2020-06-10,50,Vermont,1095,55
2020-06-10,78,Virgin Islands,72,6
2020-06-10,51,Virginia,52177,1514
2020-06-10,53,Washington,25940,1183
2020-06-10,54,West Virginia,2193,85
2020-06-10,55,Wisconsin,24091,679
2020-06-10,56,Wyoming,980,18
2020-06-11,01,Alabama,22845,755
2020-06-11,02,Alaska,666,9
2020-06-11,04,Arizona,31525,1130
2020-06-11,05,Arkansas,10816,171
2020-06-11,06,California,143709,4941
2020-06-11,08,Colorado,28632,1583
2020-06-11,09,Connecticut,44461,4146
2020-06-11,10,Delaware,10106,414
2020-06-11,11,District of Columbia,9589,502
2020-06-11,12,Florida,69061,2847
2020-06-11,13,Georgia,52332,2337
2020-06-11,66,Guam,1152,6
2020-06-11,15,Hawaii,680,17
2020-06-11,16,Idaho,3303,86
2020-06-11,17,Illinois,131731,6388
2020-06-11,18,Indiana,39714,2380
2020-06-11,19,Iowa,23103,641
2020-06-11,20,Kansas,10984,242
2020-06-11,21,Kentucky,12128,513
2020-06-11,22,Louisiana,44585,2987
2020-06-11,23,Maine,2667,100
2020-06-11,24,Maryland,60823,2875
2020-06-11,25,Massachusetts,104667,7492
2020-06-11,26,Michigan,65627,5985
2020-06-11,27,Minnesota,29347,1280
2020-06-11,28,Mississippi,18483,868
2020-06-11,29,Missouri,15924,873
2020-06-11,30,Montana,563,18
2020-06-11,31,Nebraska,16315,217
2020-06-11,32,Nevada,10464,460
2020-06-11,33,New Hampshire,5209,308
2020-06-11,34,New Jersey,165816,12443
2020-06-11,35,New Mexico,9368,421
2020-06-11,36,New York,385669,30431
2020-06-11,37,North Carolina,39735,1114
2020-06-11,38,North Dakota,2983,77
2020-06-11,69,Northern Mariana Islands,30,2
2020-06-11,39,Ohio,40004,2490
2020-06-11,40,Oklahoma,7626,357
2020-06-11,41,Oregon,5248,171
2020-06-11,42,Pennsylvania,81944,6187
2020-06-11,72,Puerto Rico,5352,144
2020-06-11,44,Rhode Island,15862,823
2020-06-11,45,South Carolina,16441,588
2020-06-11,46,South Dakota,5665,73
2020-06-11,47,Tennessee,28766,441
2020-06-11,48,Texas,83772,1942
2020-06-11,49,Utah,13366,131
2020-06-11,50,Vermont,1110,55
2020-06-11,78,Virgin Islands,72,6
2020-06-11,51,Virginia,52647,1520
2020-06-11,53,Washington,26172,1198
2020-06-11,54,West Virginia,2217,86
2020-06-11,55,Wisconsin,24411,691
2020-06-11,56,Wyoming,1009,18
2020-06-12,01,Alabama,23710,769
2020-06-12,02,Alaska,688,10
2020-06-12,04,Arizona,33167,1157
2020-06-12,05,Arkansas,11547,176
2020-06-12,06,California,147285,4986
2020-06-12,08,Colorado,28807,1595
2020-06-12,09,Connecticut,44689,4159
2020-06-12,10,Delaware,10173,414
2020-06-12,11,District of Columbia,9654,506
2020-06-12,12,Florida,70963,2876
2020-06-12,13,Georgia,53201,2384
2020-06-12,66,Guam,1153,6
2020-06-12,15,Hawaii,694,17
2020-06-12,16,Idaho,3354,87
2020-06-12,17,Illinois,132489,6469
2020-06-12,18,Indiana,40114,2396
2020-06-12,19,Iowa,23455,650
2020-06-12,20,Kansas,11152,243
2020-06-12,21,Kentucky,12352,525
2020-06-12,22,Louisiana,45108,2996
2020-06-12,23,Maine,2721,100
2020-06-12,24,Maryland,61262,2900
2020-06-12,25,Massachusetts,105059,7538
2020-06-12,26,Michigan,65881,5994
2020-06-12,27,Minnesota,29826,1305
2020-06-12,28,Mississippi,19091,881
2020-06-12,29,Missouri,16111,884
2020-06-12,30,Montana,573,18
2020-06-12,31,Nebraska,16513,221
2020-06-12,32,Nevada,10704,462
2020-06-12,33,New Hampshire,5251,315
2020-06-12,34,New Jersey,166164,12489
2020-06-12,35,New Mexico,9526,426
2020-06-12,36,New York,386490,30511
2020-06-12,37,North Carolina,41467,1128
2020-06-12,38,North Dakota,3019,77
2020-06-12,69,Northern Mariana Islands,30,2
2020-06-12,39,Ohio,40424,2508
2020-06-12,40,Oklahoma,7848,359
2020-06-12,41,Oregon,5387,173
2020-06-12,42,Pennsylvania,82578,6229
2020-06-12,72,Puerto Rico,5536,146
2020-06-12,44,Rhode Island,15947,833
2020-06-12,45,South Carolina,17170,593
2020-06-12,46,South Dakota,5742,74
2020-06-12,47,Tennessee,29218,461
2020-06-12,48,Texas,86031,1965
2020-06-12,49,Utah,13681,139
2020-06-12,50,Vermont,1119,55
2020-06-12,78,Virgin Islands,72,6
2020-06-12,51,Virginia,53211,1534
2020-06-12,53,Washington,26576,1207
2020-06-12,54,West Virginia,2249,88
2020-06-12,55,Wisconsin,24733,698
2020-06-12,56,Wyoming,1027,18
2020-06-13,01,Alabama,24601,773
2020-06-13,02,Alaska,722,10
2020-06-13,04,Arizona,34773,1190
2020-06-13,05,Arkansas,12095,177
2020-06-13,06,California,150434,5059
2020-06-13,08,Colorado,29002,1598
2020-06-13,09,Connecticut,44994,4186
2020-06-13,10,Delaware,10229,419
2020-06-13,11,District of Columbia,9709,511
2020-06-13,12,Florida,73544,2924
2020-06-13,13,Georgia,54178,2411
2020-06-13,66,Guam,1154,6
2020-06-13,15,Hawaii,711,17
2020-06-13,16,Idaho,3399,87
2020-06-13,17,Illinois,133117,6491
2020-06-13,18,Indiana,40535,2413
2020-06-13,19,Iowa,23792,651
2020-06-13,20,Kansas,11195,244
2020-06-13,21,Kentucky,12605,527
2020-06-13,22,Louisiana,46396,3004
2020-06-13,23,Maine,2757,100
2020-06-13,24,Maryland,61935,2926
2020-06-13,25,Massachusetts,105395,7576
2020-06-13,26,Michigan,66024,6017
2020-06-13,27,Minnesota,30203,1314
2020-06-13,28,Mississippi,19348,889
2020-06-13,29,Missouri,16327,890
2020-06-13,30,Montana,588,18
2020-06-13,31,Nebraska,16634,221
2020-06-13,32,Nevada,10992,463
2020-06-13,33,New Hampshire,5299,318
2020-06-13,34,New Jersey,166605,12589
2020-06-13,35,New Mexico,9621,431
2020-06-13,36,New York,387402,30565
2020-06-13,37,North Carolina,42911,1135
2020-06-13,38,North Dakota,3061,77
2020-06-13,69,Northern Mariana Islands,30,2
2020-06-13,39,Ohio,40848,2554
2020-06-13,40,Oklahoma,8073,359
2020-06-13,41,Oregon,5543,175
2020-06-13,42,Pennsylvania,82988,6264
2020-06-13,72,Puerto Rico,5690,146
2020-06-13,44,Rhode Island,15947,833
2020-06-13,45,South Carolina,17955,599
2020-06-13,46,South Dakota,5833,75
2020-06-13,47,Tennessee,29616,465
2020-06-13,48,Texas,88120,1989
2020-06-13,49,Utah,14061,139
2020-06-13,50,Vermont,1125,55
2020-06-13,78,Virgin Islands,72,6
2020-06-13,51,Virginia,53869,1541
2020-06-13,53,Washington,26920,1216
2020-06-13,54,West Virginia,2274,88
2020-06-13,55,Wisconsin,25026,700
2020-06-13,56,Wyoming,1050,18
2020-06-14,01,Alabama,25615,773
2020-06-14,02,Alaska,734,10
2020-06-14,04,Arizona,35953,1194
2020-06-14,05,Arkansas,12501,179
2020-06-14,06,California,152953,5089
2020-06-14,08,Colorado,29115,1599
2020-06-14,09,Connecticut,45088,4201
2020-06-14,10,Delaware,10264,422
2020-06-14,11,District of Columbia,9767,515
2020-06-14,12,Florida,75560,2930
2020-06-14,13,Georgia,54874,2416
2020-06-14,66,Guam,1154,6
2020-06-14,15,Hawaii,716,17
2020-06-14,16,Idaho,3413,88
2020-06-14,17,Illinois,133719,6512
2020-06-14,18,Indiana,40901,2422
2020-06-14,19,Iowa,23959,652
2020-06-14,20,Kansas,11247,244
2020-06-14,21,Kentucky,12652,527
2020-06-14,22,Louisiana,46732,3014
2020-06-14,23,Maine,2793,100
2020-06-14,24,Maryland,62328,2939
2020-06-14,25,Massachusetts,105603,7624
2020-06-14,26,Michigan,66246,6020
2020-06-14,27,Minnesota,30502,1329
2020-06-14,28,Mississippi,19516,891
2020-06-14,29,Missouri,16384,890
2020-06-14,30,Montana,601,19
2020-06-14,31,Nebraska,16735,221
2020-06-14,32,Nevada,11199,464
2020-06-14,33,New Hampshire,5318,320
2020-06-14,34,New Jersey,166881,12625
2020-06-14,35,New Mexico,9723,435
2020-06-14,36,New York,388096,30605
2020-06-14,37,North Carolina,44199,1139
2020-06-14,38,North Dakota,3083,77
2020-06-14,69,Northern Mariana Islands,30,2
2020-06-14,39,Ohio,41148,2557
2020-06-14,40,Oklahoma,8231,359
2020-06-14,41,Oregon,5644,176
2020-06-14,42,Pennsylvania,83301,6275
2020-06-14,72,Puerto Rico,5811,147
2020-06-14,44,Rhode Island,15947,833
2020-06-14,45,South Carolina,18796,600
2020-06-14,46,South Dakota,5898,75
2020-06-14,47,Tennessee,30174,467
2020-06-14,48,Texas,89542,1995
2020-06-14,49,Utah,14313,139
2020-06-14,50,Vermont,1127,55
2020-06-14,78,Virgin Islands,72,6
2020-06-14,51,Virginia,54506,1546
2020-06-14,53,Washington,27135,1220
2020-06-14,54,West Virginia,2290,88
2020-06-14,55,Wisconsin,25307,702
2020-06-14,56,Wyoming,1060,18
2020-06-15,01,Alabama,26272,774
2020-06-15,02,Alaska,738,10
2020-06-15,04,Arizona,37005,1204
2020-06-15,05,Arkansas,12917,182
2020-06-15,06,California,155662,5120
2020-06-15,08,Colorado,29284,1605
2020-06-15,09,Connecticut,45235,4204
2020-06-15,10,Delaware,10340,423
2020-06-15,11,District of Columbia,9799,515
2020-06-15,12,Florida,77318,2937
2020-06-15,13,Georgia,55505,2457
2020-06-15,66,Guam,1155,6
2020-06-15,15,Hawaii,724,17
2020-06-15,16,Idaho,3472,89
2020-06-15,17,Illinois,134247,6543
2020-06-15,18,Indiana,41422,2433
2020-06-15,19,Iowa,24110,661
2020-06-15,20,Kansas,11516,246
2020-06-15,21,Kentucky,12863,524
2020-06-15,22,Louisiana,47284,3018
2020-06-15,23,Maine,2810,101
2020-06-15,24,Maryland,62653,2947
2020-06-15,25,Massachusetts,105690,7646
2020-06-15,26,Michigan,66302,6025
2020-06-15,27,Minnesota,30724,1335
2020-06-15,28,Mississippi,19799,895
2020-06-15,29,Missouri,16712,895
2020-06-15,30,Montana,609,19
2020-06-15,31,Nebraska,16860,226
2020-06-15,32,Nevada,11316,466
2020-06-15,33,New Hampshire,5345,320
2020-06-15,34,New Jersey,167103,12676
2020-06-15,35,New Mexico,9845,440
2020-06-15,36,New York,388719,30645
2020-06-15,37,North Carolina,45257,1156
2020-06-15,38,North Dakota,3104,77
2020-06-15,69,Northern Mariana Islands,30,2
2020-06-15,39,Ohio,41576,2573
2020-06-15,40,Oklahoma,8417,359
2020-06-15,41,Oregon,5828,180
2020-06-15,42,Pennsylvania,83687,6307
2020-06-15,72,Puerto Rico,5890,147
2020-06-15,44,Rhode Island,16093,851
2020-06-15,45,South Carolina,19381,602
2020-06-15,46,South Dakota,5928,75
2020-06-15,47,Tennessee,30945,477
2020-06-15,48,Texas,91727,2018
2020-06-15,49,Utah,14757,143
2020-06-15,50,Vermont,1130,55
2020-06-15,78,Virgin Islands,72,6
2020-06-15,51,Virginia,54886,1552
2020-06-15,53,Washington,27577,1223
2020-06-15,54,West Virginia,2322,88
2020-06-15,55,Wisconsin,25530,703
2020-06-15,56,Wyoming,1079,18
2020-06-16,01,Alabama,26912,785
2020-06-16,02,Alaska,751,10
2020-06-16,04,Arizona,39298,1228
2020-06-16,05,Arkansas,13191,188
2020-06-16,06,California,159131,5202
2020-06-16,08,Colorado,29427,1617
2020-06-16,09,Connecticut,45349,4210
2020-06-16,10,Delaware,10403,424
2020-06-16,11,District of Columbia,9818,520
2020-06-16,12,Florida,80101,2992
2020-06-16,13,Georgia,56302,2492
2020-06-16,66,Guam,1155,6
2020-06-16,15,Hawaii,728,17
2020-06-16,16,Idaho,3543,89
2020-06-16,17,Illinois,134866,6608
2020-06-16,18,Indiana,41780,2447
2020-06-16,19,Iowa,24263,670
2020-06-16,20,Kansas,11569,246
2020-06-16,21,Kentucky,12899,530
2020-06-16,22,Louisiana,47818,3042
2020-06-16,23,Maine,2819,101
2020-06-16,24,Maryland,63004,2982
2020-06-16,25,Massachusetts,105885,7664
2020-06-16,26,Michigan,66466,6039
2020-06-16,27,Minnesota,30913,1344
2020-06-16,28,Mississippi,20152,915
2020-06-16,29,Missouri,16930,903
2020-06-16,30,Montana,614,19
2020-06-16,31,Nebraska,17031,236
2020-06-16,32,Nevada,11673,467
2020-06-16,33,New Hampshire,5364,326
2020-06-16,34,New Jersey,167426,12727
2020-06-16,35,New Mexico,9933,447
2020-06-16,36,New York,389349,30683
2020-06-16,37,North Carolina,46105,1185
2020-06-16,38,North Dakota,3127,77
2020-06-16,69,Northern Mariana Islands,30,2
2020-06-16,39,Ohio,42010,2597
2020-06-16,40,Oklahoma,8645,363
2020-06-16,41,Oregon,6105,182
2020-06-16,42,Pennsylvania,84077,6337
2020-06-16,72,Puerto Rico,5951,147
2020-06-16,44,Rhode Island,16164,865
2020-06-16,45,South Carolina,19995,607
2020-06-16,46,South Dakota,5966,77
2020-06-16,47,Tennessee,31623,487
2020-06-16,48,Texas,95973,2057
2020-06-16,49,Utah,15077,145
2020-06-16,50,Vermont,1130,55
2020-06-16,78,Virgin Islands,72,6
2020-06-16,51,Virginia,55331,1570
2020-06-16,53,Washington,27949,1234
2020-06-16,54,West Virginia,2341,88
2020-06-16,55,Wisconsin,25829,710
2020-06-16,56,Wyoming,1089,18
2020-06-17,01,Alabama,27312,790
2020-06-17,02,Alaska,776,10
2020-06-17,04,Arizona,41159,1252
2020-06-17,05,Arkansas,13606,197
2020-06-17,06,California,163381,5283
2020-06-17,08,Colorado,29658,1631
2020-06-17,09,Connecticut,45429,4219
2020-06-17,10,Delaware,10444,426
2020-06-17,11,District of Columbia,9847,523
2020-06-17,12,Florida,82711,3017
2020-06-17,13,Georgia,57217,2536
2020-06-17,66,Guam,1157,6
2020-06-17,15,Hawaii,732,17
2020-06-17,16,Idaho,3634,89
2020-06-17,17,Illinois,135416,6687
2020-06-17,18,Indiana,42036,2475
2020-06-17,19,Iowa,24616,677
2020-06-17,20,Kansas,11801,248
2020-06-17,21,Kentucky,13190,536
2020-06-17,22,Louisiana,48746,3062
2020-06-17,23,Maine,2836,102
2020-06-17,24,Maryland,63565,2996
2020-06-17,25,Massachusetts,106151,7733
2020-06-17,26,Michigan,66694,6041
2020-06-17,27,Minnesota,31328,1357
2020-06-17,28,Mississippi,20641,938
2020-06-17,29,Missouri,17151,924
2020-06-17,30,Montana,630,20
2020-06-17,31,Nebraska,17226,239
2020-06-17,32,Nevada,11852,473
2020-06-17,33,New Hampshire,5436,330
2020-06-17,34,New Jersey,167703,12769
2020-06-17,35,New Mexico,10065,452
2020-06-17,36,New York,389910,30722
2020-06-17,37,North Carolina,47142,1198
2020-06-17,38,North Dakota,3170,78
2020-06-17,69,Northern Mariana Islands,30,2
2020-06-17,39,Ohio,42422,2611
2020-06-17,40,Oklahoma,8903,364
2020-06-17,41,Oregon,6225,183
2020-06-17,42,Pennsylvania,84387,6376
2020-06-17,72,Puerto Rico,6003,147
2020-06-17,44,Rhode Island,16213,876
2020-06-17,45,South Carolina,20556,617
2020-06-17,46,South Dakota,6050,78
2020-06-17,47,Tennessee,32112,493
2020-06-17,48,Texas,99466,2099
2020-06-17,49,Utah,15464,149
2020-06-17,50,Vermont,1130,55
2020-06-17,78,Virgin Islands,73,6
2020-06-17,51,Virginia,55775,1583
2020-06-17,53,Washington,28270,1229
2020-06-17,54,West Virginia,2376,88
2020-06-17,55,Wisconsin,26167,719
2020-06-17,56,Wyoming,1114,18
2020-06-18,01,Alabama,28206,810
2020-06-18,02,Alaska,795,10
2020-06-18,04,Arizona,43731,1287
2020-06-18,05,Arkansas,13928,208
2020-06-18,06,California,167135,5359
2020-06-18,08,Colorado,29886,1638
2020-06-18,09,Connecticut,45440,4226
2020-06-18,10,Delaware,10499,431
2020-06-18,11,District of Columbia,9903,527
2020-06-18,12,Florida,85918,3060
2020-06-18,13,Georgia,58040,2565
2020-06-18,66,Guam,1162,6
2020-06-18,15,Hawaii,750,17
2020-06-18,16,Idaho,3744,90
2020-06-18,17,Illinois,136081,6737
2020-06-18,18,Indiana,42480,2491
2020-06-18,19,Iowa,24959,680
2020-06-18,20,Kansas,11886,252
2020-06-18,21,Kentucky,13391,540
2020-06-18,22,Louisiana,49506,3069
2020-06-18,23,Maine,2878,102
2020-06-18,24,Maryland,63839,3016
2020-06-18,25,Massachusetts,106422,7769
2020-06-18,26,Michigan,66980,6064
2020-06-18,27,Minnesota,31707,1376
2020-06-18,28,Mississippi,21022,943
2020-06-18,29,Missouri,17488,963
2020-06-18,30,Montana,655,20
2020-06-18,31,Nebraska,17415,244
2020-06-18,32,Nevada,12164,475
2020-06-18,33,New Hampshire,5450,331
2020-06-18,34,New Jersey,168107,12800
2020-06-18,35,New Mexico,10153,456
2020-06-18,36,New York,390536,30767
2020-06-18,37,North Carolina,48426,1209
2020-06-18,38,North Dakota,3199,81
2020-06-18,69,Northern Mariana Islands,30,2
2020-06-18,39,Ohio,43122,2633
2020-06-18,40,Oklahoma,9354,366
2020-06-18,41,Oregon,6373,187
2020-06-18,42,Pennsylvania,84780,6417
2020-06-18,72,Puerto Rico,6111,147
2020-06-18,44,Rhode Island,16269,885
2020-06-18,45,South Carolina,21548,621
2020-06-18,46,South Dakota,6109,78
2020-06-18,47,Tennessee,32604,504
2020-06-18,48,Texas,102677,2137
2020-06-18,49,Utah,16015,152
2020-06-18,50,Vermont,1135,56
2020-06-18,78,Virgin Islands,73,6
2020-06-18,51,Virginia,56238,1586
2020-06-18,53,Washington,28663,1246
2020-06-18,54,West Virginia,2418,88
2020-06-18,55,Wisconsin,26611,725
2020-06-18,56,Wyoming,1144,18
2020-06-19,01,Alabama,29002,822
2020-06-19,02,Alaska,821,10
2020-06-19,04,Arizona,46914,1322
2020-06-19,05,Arkansas,14631,214
2020-06-19,06,California,170843,5425
2020-06-19,08,Colorado,30172,1643
2020-06-19,09,Connecticut,45557,4238
2020-06-19,10,Delaware,10611,433
2020-06-19,11,District of Columbia,9952,530
2020-06-19,12,Florida,89740,3103
2020-06-19,13,Georgia,59117,2596
2020-06-19,66,Guam,1169,6
2020-06-19,15,Hawaii,777,17
2020-06-19,16,Idaho,3871,90
2020-06-19,17,Illinois,136917,6801
2020-06-19,18,Indiana,42801,2516
2020-06-19,19,Iowa,25424,681
2020-06-19,20,Kansas,12168,254
2020-06-19,21,Kentucky,13629,542
2020-06-19,22,Louisiana,48627,3084
2020-06-19,23,Maine,2913,102
2020-06-19,24,Maryland,64150,3030
2020-06-19,25,Massachusetts,106650,7799
2020-06-19,26,Michigan,67300,6071
2020-06-19,27,Minnesota,32063,1393
2020-06-19,28,Mississippi,21022,943
2020-06-19,29,Missouri,17780,973
2020-06-19,30,Montana,666,20
2020-06-19,31,Nebraska,17591,249
2020-06-19,32,Nevada,12525,479
2020-06-19,33,New Hampshire,5486,337
2020-06-19,34,New Jersey,168496,12835
2020-06-19,35,New Mexico,10260,464
2020-06-19,36,New York,391330,30816
2020-06-19,37,North Carolina,50014,1223
2020-06-19,38,North Dakota,3232,82
2020-06-19,69,Northern Mariana Islands,30,2
2020-06-19,39,Ohio,43731,2667
2020-06-19,40,Oklahoma,9706,367
2020-06-19,41,Oregon,6579,188
2020-06-19,42,Pennsylvania,85288,6446
2020-06-19,72,Puerto Rico,6195,147
2020-06-19,44,Rhode Island,16337,894
2020-06-19,45,South Carolina,22631,639
2020-06-19,46,South Dakota,6158,81
2020-06-19,47,Tennessee,33603,508
2020-06-19,48,Texas,107322,2168
2020-06-19,49,Utah,16585,155
2020-06-19,50,Vermont,1144,56
2020-06-19,78,Virgin Islands,73,6
2020-06-19,51,Virginia,56793,1602
2020-06-19,53,Washington,29045,1258
2020-06-19,54,West Virginia,2468,88
2020-06-19,55,Wisconsin,26913,736
2020-06-19,56,Wyoming,1173,20
2020-06-20,01,Alabama,29549,838
2020-06-20,02,Alaska,845,10
2020-06-20,04,Arizona,50198,1347
2020-06-20,05,Arkansas,15142,224
2020-06-20,06,California,174854,5495
2020-06-20,08,Colorado,30334,1647
2020-06-20,09,Connecticut,45715,4251
2020-06-20,10,Delaware,10681,434
2020-06-20,11,District of Columbia,9984,531
2020-06-20,12,Florida,93789,3143
2020-06-20,13,Georgia,60669,2602
2020-06-20,66,Guam,1191,6
2020-06-20,15,Hawaii,791,17
2020-06-20,16,Idaho,4006,90
2020-06-20,17,Illinois,137535,6846
2020-06-20,18,Indiana,43135,2536
2020-06-20,19,Iowa,25552,685
2020-06-20,20,Kansas,12218,257
2020-06-20,21,Kentucky,13800,542
2020-06-20,22,Louisiana,49497,3104
2020-06-20,23,Maine,2938,102
2020-06-20,24,Maryland,64565,3052
2020-06-20,25,Massachusetts,106936,7827
2020-06-20,26,Michigan,67721,6091
2020-06-20,27,Minnesota,32499,1404
2020-06-20,28,Mississippi,21022,943
2020-06-20,29,Missouri,18155,975
2020-06-20,30,Montana,698,20
2020-06-20,31,Nebraska,17707,249
2020-06-20,32,Nevada,12977,486
2020-06-20,33,New Hampshire,5518,339
2020-06-20,34,New Jersey,168834,12857
2020-06-20,35,New Mexico,10430,466
2020-06-20,36,New York,392037,30839
2020-06-20,37,North Carolina,51640,1239
2020-06-20,38,North Dakota,3257,82
2020-06-20,69,Northern Mariana Islands,30,2
2020-06-20,39,Ohio,44262,2697
2020-06-20,40,Oklahoma,10037,368
2020-06-20,41,Oregon,6669,188
2020-06-20,42,Pennsylvania,85678,6467
2020-06-20,72,Puerto Rico,6463,147
2020-06-20,44,Rhode Island,16337,894
2020-06-20,45,South Carolina,23786,644
2020-06-20,46,South Dakota,6225,81
2020-06-20,47,Tennessee,34223,516
2020-06-20,48,Texas,111594,2186
2020-06-20,49,Utah,17173,155
2020-06-20,50,Vermont,1147,56
2020-06-20,78,Virgin Islands,74,6
2020-06-20,51,Virginia,57443,1607
2020-06-20,53,Washington,29466,1268
2020-06-20,54,West Virginia,2500,88
2020-06-20,55,Wisconsin,27314,751
2020-06-20,56,Wyoming,1179,20
2020-06-21,01,Alabama,30021,839
2020-06-21,02,Alaska,859,10
2020-06-21,04,Arizona,52666,1350
2020-06-21,05,Arkansas,15561,225
2020-06-21,06,California,178807,5517
2020-06-21,08,Colorado,30524,1647
2020-06-21,09,Connecticut,45755,4260
2020-06-21,10,Delaware,10775,435
2020-06-21,11,District of Columbia,10020,533
2020-06-21,12,Florida,97283,3160
2020-06-21,13,Georgia,61493,2603
2020-06-21,66,Guam,1191,6
2020-06-21,15,Hawaii,802,17
2020-06-21,16,Idaho,4025,90
2020-06-21,17,Illinois,138154,6865
2020-06-21,18,Indiana,43496,2540
2020-06-21,19,Iowa,26020,686
2020-06-21,20,Kansas,12258,258
2020-06-21,21,Kentucky,13919,544
2020-06-21,22,Louisiana,49890,3105
2020-06-21,23,Maine,2957,102
2020-06-21,24,Maryland,64903,3066
2020-06-21,25,Massachusetts,107061,7857
2020-06-21,26,Michigan,67873,6094
2020-06-21,27,Minnesota,32952,1412
2020-06-21,28,Mississippi,21022,943
2020-06-21,29,Missouri,18552,975
2020-06-21,30,Montana,717,20
2020-06-21,31,Nebraska,17810,252
2020-06-21,32,Nevada,13236,487
2020-06-21,33,New Hampshire,5544,339
2020-06-21,34,New Jersey,169142,12870
2020-06-21,35,New Mexico,10565,469
2020-06-21,36,New York,392702,30884
2020-06-21,37,North Carolina,52854,1245
2020-06-21,38,North Dakota,3294,83
2020-06-21,69,Northern Mariana Islands,30,2
2020-06-21,39,Ohio,44808,2700
2020-06-21,40,Oklahoma,10515,369
2020-06-21,41,Oregon,6945,190
2020-06-21,42,Pennsylvania,86024,6472
2020-06-21,72,Puerto Rico,6525,149
2020-06-21,44,Rhode Island,16337,894
2020-06-21,45,South Carolina,24693,653
2020-06-21,46,South Dakota,6297,81
2020-06-21,47,Tennessee,34719,519
2020-06-21,48,Texas,114886,2195
2020-06-21,49,Utah,17567,158
2020-06-21,50,Vermont,1159,56
2020-06-21,78,Virgin Islands,76,6
2020-06-21,51,Virginia,57994,1611
2020-06-21,53,Washington,29797,1271
2020-06-21,54,West Virginia,2543,89
2020-06-21,55,Wisconsin,27598,751
2020-06-21,56,Wyoming,1197,20
2020-06-22,01,Alabama,30454,841
2020-06-22,02,Alaska,869,10
2020-06-22,04,Arizona,54767,1354
2020-06-22,05,Arkansas,16083,227
2020-06-22,06,California,184620,5561
2020-06-22,08,Colorado,30689,1651
2020-06-22,09,Connecticut,45782,4263
2020-06-22,10,Delaware,10820,435
2020-06-22,11,District of Columbia,10058,535
2020-06-22,12,Florida,100209,3172
2020-06-22,13,Georgia,62705,2607
2020-06-22,66,Guam,1191,6
2020-06-22,15,Hawaii,804,17
2020-06-22,16,Idaho,4267,90
2020-06-22,17,Illinois,138615,6889
2020-06-22,18,Indiana,43709,2553
2020-06-22,19,Iowa,26217,687
2020-06-22,20,Kansas,12576,260
2020-06-22,21,Kentucky,14073,549
2020-06-22,22,Louisiana,50352,3117
2020-06-22,23,Maine,2971,102
2020-06-22,24,Maryland,65202,3074
2020-06-22,25,Massachusetts,107210,7873
2020-06-22,26,Michigan,68144,6101
2020-06-22,27,Minnesota,33259,1416
2020-06-22,28,Mississippi,22287,978
2020-06-22,29,Missouri,18733,980
2020-06-22,30,Montana,734,21
2020-06-22,31,Nebraska,17957,255
2020-06-22,32,Nevada,13575,490
2020-06-22,33,New Hampshire,5558,339
2020-06-22,34,New Jersey,169415,12895
2020-06-22,35,New Mexico,10694,469
2020-06-22,36,New York,393257,30934
2020-06-22,37,North Carolina,53840,1250
2020-06-22,38,North Dakota,3319,83
2020-06-22,69,Northern Mariana Islands,30,2
2020-06-22,39,Ohio,45537,2704
2020-06-22,40,Oklahoma,10733,369
2020-06-22,41,Oregon,7090,192
2020-06-22,42,Pennsylvania,86666,6475
2020-06-22,72,Puerto Rico,6564,149
2020-06-22,44,Rhode Island,16459,903
