date,state,fips,Cases Key,Cases Value,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,state_name
2020-03-21,KS,20,COVID tracking positive tests,55,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Kansas
2020-03-21,KY,21,NYT cases,84,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Kentucky
2020-03-21,KY,21,COVID tracking positive tests,54,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Kentucky
2020-03-21,LA,22,NYT cases,763,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Louisiana
2020-03-21,LA,22,COVID tracking positive tests,580,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Louisiana
2020-03-21,MA,25,NYT cases,525,21,9,2020,12,2020-03-15,Mar,3,2020-03-01,Massachusetts
2020-03-21,MA,25,COVID tracking positive tests,426,21,9,2020,12,2020-03-15,Mar,3,2020-03-01,Massachusetts
2020-03-21,MD,24,NYT cases,195,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Maryland
2020-03-21,MD,24,COVID tracking positive tests,190,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Maryland
2020-03-21,ME,23,NYT cases,70,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Maine
2020-03-21,ME,23,COVID tracking positive tests,73,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Maine
2020-03-21,MI,26,NYT cases,787,21,20,2020,12,2020-03-15,Mar,3,2020-03-01,Michigan
2020-03-21,MI,26,COVID tracking positive tests,7023,21,20,2020,12,2020-03-15,Mar,3,2020-03-01,Michigan
2020-03-21,MN,27,NYT cases,138,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Minnesota
2020-03-21,MN,27,COVID tracking positive tests,327,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Minnesota
2020-03-21,MO,29,NYT cases,93,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Missouri
2020-03-21,MO,29,COVID tracking positive tests,73,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Missouri
2020-03-21,MS,28,NYT cases,140,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Mississippi
2020-03-21,MS,28,COVID tracking positive tests,140,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Mississippi
2020-03-21,MT,30,NYT cases,29,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Montana
2020-03-21,MT,30,COVID tracking positive tests,20,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Montana
2020-03-21,NC,37,NYT cases,184,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,North Carolina
2020-03-21,NC,37,COVID tracking positive tests,184,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,North Carolina
2020-03-21,ND,38,NYT cases,28,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,North Dakota
2020-03-21,ND,38,COVID tracking positive tests,28,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,North Dakota
2020-03-21,NE,31,NYT cases,61,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Nebraska
2020-03-21,NE,31,COVID tracking positive tests,38,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Nebraska
2020-03-21,NH,33,NYT cases,65,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,New Hampshire
2020-03-21,NH,33,COVID tracking positive tests,55,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,New Hampshire
2020-03-21,NJ,34,NYT cases,1336,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,New Jersey
2020-03-21,NJ,34,COVID tracking positive tests,1327,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,New Jersey
2020-03-21,NM,35,NYT cases,57,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,New Mexico
2020-03-21,NM,35,COVID tracking positive tests,57,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,New Mexico
2020-03-21,NV,32,NYT cases,165,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Nevada
2020-03-21,NV,32,COVID tracking positive tests,124,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Nevada
2020-03-21,NY,36,NYT cases,10371,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,New York
2020-03-21,NY,36,COVID tracking positive tests,10356,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,New York
2020-03-21,OH,39,NYT cases,247,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Ohio
2020-03-21,OH,39,COVID tracking positive tests,247,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Ohio
2020-03-21,OK,40,NYT cases,53,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Oklahoma
2020-03-21,OK,40,COVID tracking positive tests,53,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Oklahoma
2020-03-21,OR,41,NYT cases,137,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,Oregon
2020-03-21,OR,41,COVID tracking positive tests,114,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,Oregon
2020-03-21,PA,42,NYT cases,388,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Pennsylvania
2020-03-21,PA,42,COVID tracking positive tests,371,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Pennsylvania
2020-03-21,RI,44,NYT cases,66,21,20,2020,12,2020-03-15,Mar,3,2020-03-01,Rhode Island
2020-03-21,RI,44,COVID tracking positive tests,88,21,20,2020,12,2020-03-15,Mar,3,2020-03-01,Rhode Island
2020-03-21,SC,45,NYT cases,172,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,South Carolina
2020-03-21,SC,45,COVID tracking positive tests,152,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,South Carolina
2020-03-21,SD,46,NYT cases,14,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,South Dakota
2020-03-21,SD,46,COVID tracking positive tests,14,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,South Dakota
2020-03-21,TN,47,NYT cases,312,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Tennessee
2020-03-21,TN,47,COVID tracking positive tests,371,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Tennessee
2020-03-21,TX,48,NYT cases,547,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,Texas
2020-03-21,TX,48,COVID tracking positive tests,304,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,Texas
2020-03-21,UT,49,NYT cases,138,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Utah
2020-03-21,UT,49,COVID tracking positive tests,136,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Utah
2020-03-21,VA,51,NYT cases,152,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Virginia
2020-03-21,VA,51,COVID tracking positive tests,152,21,16,2020,12,2020-03-15,Mar,3,2020-03-01,Virginia
2020-03-21,VT,50,NYT cases,49,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Vermont
2020-03-21,VT,50,COVID tracking positive tests,52,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,Vermont
2020-03-21,WA,53,NYT cases,1655,21,59,2020,12,2020-03-15,Mar,3,2020-03-01,Washington
2020-03-21,WA,53,COVID tracking positive tests,4837,21,59,2020,12,2020-03-15,Mar,3,2020-03-01,Washington
2020-03-21,WI,55,NYT cases,281,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,Wisconsin
2020-03-21,WI,55,COVID tracking positive tests,315,21,17,2020,12,2020-03-15,Mar,3,2020-03-01,Wisconsin
2020-03-21,WV,54,NYT cases,12,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,West Virginia
2020-03-21,WV,54,COVID tracking positive tests,11,21,15,2020,12,2020-03-15,Mar,3,2020-03-01,West Virginia
2020-03-21,WY,56,NYT cases,24,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Wyoming
2020-03-21,WY,56,COVID tracking positive tests,23,21,14,2020,12,2020-03-15,Mar,3,2020-03-01,Wyoming
2020-03-20,AK,02,NYT cases,14,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Alaska
2020-03-20,AK,02,COVID tracking positive tests,12,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Alaska
2020-03-20,AL,01,NYT cases,106,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Alabama
2020-03-20,AL,01,COVID tracking positive tests,81,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Alabama
2020-03-20,AR,05,NYT cases,100,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Arkansas
2020-03-20,AR,05,COVID tracking positive tests,96,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Arkansas
2020-03-20,AZ,04,NYT cases,70,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Arizona
2020-03-20,AZ,04,COVID tracking positive tests,65,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Arizona
2020-03-20,CA,06,NYT cases,1283,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,California
2020-03-20,CA,06,COVID tracking positive tests,1063,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,California
2020-03-20,CO,08,NYT cases,364,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Colorado
2020-03-20,CO,08,COVID tracking positive tests,277,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Colorado
2020-03-20,CT,09,NYT cases,194,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Connecticut
2020-03-20,CT,09,COVID tracking positive tests,194,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Connecticut
2020-03-20,DC,11,NYT cases,71,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,District of Columbia
2020-03-20,DC,11,COVID tracking positive tests,71,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,District of Columbia
2020-03-20,DE,10,NYT cases,39,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Delaware
2020-03-20,DE,10,COVID tracking positive tests,38,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Delaware
2020-03-20,FL,12,NYT cases,564,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Florida
2020-03-20,FL,12,COVID tracking positive tests,520,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Florida
2020-03-20,GA,13,NYT cases,482,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Georgia
2020-03-20,GA,13,COVID tracking positive tests,420,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Georgia
2020-03-20,HI,15,NYT cases,37,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Hawaii
2020-03-20,HI,15,COVID tracking positive tests,26,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Hawaii
2020-03-20,IA,19,NYT cases,45,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Iowa
2020-03-20,IA,19,COVID tracking positive tests,45,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Iowa
2020-03-20,ID,16,NYT cases,31,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Idaho
2020-03-20,ID,16,COVID tracking positive tests,23,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Idaho
2020-03-20,IL,17,NYT cases,583,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Illinois
2020-03-20,IL,17,COVID tracking positive tests,585,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Illinois
2020-03-20,IN,18,NYT cases,81,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Indiana
2020-03-20,IN,18,COVID tracking positive tests,79,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Indiana
2020-03-20,KS,20,NYT cases,49,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Kansas
2020-03-20,KS,20,COVID tracking positive tests,44,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Kansas
2020-03-20,KY,21,NYT cases,63,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Kentucky
2020-03-20,KY,21,COVID tracking positive tests,47,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Kentucky
2020-03-20,LA,22,NYT cases,537,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Louisiana
2020-03-20,LA,22,COVID tracking positive tests,473,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Louisiana
2020-03-20,MA,25,NYT cases,413,20,8,2020,12,2020-03-15,Mar,3,2020-03-01,Massachusetts
2020-03-20,MA,25,COVID tracking positive tests,314,20,8,2020,12,2020-03-15,Mar,3,2020-03-01,Massachusetts
2020-03-20,MD,24,NYT cases,150,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Maryland
2020-03-20,MD,24,COVID tracking positive tests,149,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Maryland
2020-03-20,ME,23,NYT cases,57,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Maine
2020-03-20,ME,23,COVID tracking positive tests,57,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Maine
2020-03-20,MI,26,NYT cases,548,20,19,2020,12,2020-03-15,Mar,3,2020-03-01,Michigan
2020-03-20,MI,26,COVID tracking positive tests,6219,20,19,2020,12,2020-03-15,Mar,3,2020-03-01,Michigan
2020-03-20,MN,27,NYT cases,115,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Minnesota
2020-03-20,MN,27,COVID tracking positive tests,303,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Minnesota
2020-03-20,MO,29,NYT cases,73,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Missouri
2020-03-20,MO,29,COVID tracking positive tests,47,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Missouri
2020-03-20,MS,28,NYT cases,80,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Mississippi
2020-03-20,MS,28,COVID tracking positive tests,80,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Mississippi
2020-03-20,MT,30,NYT cases,19,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Montana
2020-03-20,MT,30,COVID tracking positive tests,16,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Montana
2020-03-20,NC,37,NYT cases,144,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,North Carolina
2020-03-20,NC,37,COVID tracking positive tests,137,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,North Carolina
2020-03-20,ND,38,NYT cases,27,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,North Dakota
2020-03-20,ND,38,COVID tracking positive tests,20,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,North Dakota
2020-03-20,NE,31,NYT cases,53,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Nebraska
2020-03-20,NE,31,COVID tracking positive tests,32,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Nebraska
2020-03-20,NH,33,NYT cases,55,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,New Hampshire
2020-03-20,NH,33,COVID tracking positive tests,44,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,New Hampshire
2020-03-20,NJ,34,NYT cases,896,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,New Jersey
2020-03-20,NJ,34,COVID tracking positive tests,890,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,New Jersey
2020-03-20,NM,35,NYT cases,43,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,New Mexico
2020-03-20,NM,35,COVID tracking positive tests,43,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,New Mexico
2020-03-20,NV,32,NYT cases,165,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Nevada
2020-03-20,NV,32,COVID tracking positive tests,109,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Nevada
2020-03-20,NY,36,NYT cases,7113,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,New York
2020-03-20,NY,36,COVID tracking positive tests,7102,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,New York
2020-03-20,OH,39,NYT cases,169,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Ohio
2020-03-20,OH,39,COVID tracking positive tests,169,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Ohio
2020-03-20,OK,40,NYT cases,49,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Oklahoma
2020-03-20,OK,40,COVID tracking positive tests,49,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Oklahoma
2020-03-20,OR,41,NYT cases,114,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Oregon
2020-03-20,OR,41,COVID tracking positive tests,114,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Oregon
2020-03-20,PA,42,NYT cases,269,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Pennsylvania
2020-03-20,PA,42,COVID tracking positive tests,268,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Pennsylvania
2020-03-20,RI,44,NYT cases,44,20,19,2020,12,2020-03-15,Mar,3,2020-03-01,Rhode Island
2020-03-20,RI,44,COVID tracking positive tests,74,20,19,2020,12,2020-03-15,Mar,3,2020-03-01,Rhode Island
2020-03-20,SC,45,NYT cases,126,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,South Carolina
2020-03-20,SC,45,COVID tracking positive tests,81,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,South Carolina
2020-03-20,SD,46,NYT cases,14,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,South Dakota
2020-03-20,SD,46,COVID tracking positive tests,14,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,South Dakota
2020-03-20,TN,47,NYT cases,237,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Tennessee
2020-03-20,TN,47,COVID tracking positive tests,228,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Tennessee
2020-03-20,TX,48,NYT cases,386,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Texas
2020-03-20,TX,48,COVID tracking positive tests,194,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Texas
2020-03-20,UT,49,NYT cases,112,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Utah
2020-03-20,UT,49,COVID tracking positive tests,112,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Utah
2020-03-20,VA,51,NYT cases,115,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Virginia
2020-03-20,VA,51,COVID tracking positive tests,114,20,15,2020,12,2020-03-15,Mar,3,2020-03-01,Virginia
2020-03-20,VT,50,NYT cases,29,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Vermont
2020-03-20,VT,50,COVID tracking positive tests,44,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,Vermont
2020-03-20,WA,53,NYT cases,1404,20,58,2020,12,2020-03-15,Mar,3,2020-03-01,Washington
2020-03-20,WA,53,COVID tracking positive tests,4551,20,58,2020,12,2020-03-15,Mar,3,2020-03-01,Washington
2020-03-20,WI,55,NYT cases,216,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Wisconsin
2020-03-20,WI,55,COVID tracking positive tests,235,20,16,2020,12,2020-03-15,Mar,3,2020-03-01,Wisconsin
2020-03-20,WV,54,NYT cases,8,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,West Virginia
2020-03-20,WV,54,COVID tracking positive tests,7,20,14,2020,12,2020-03-15,Mar,3,2020-03-01,West Virginia
2020-03-20,WY,56,NYT cases,22,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Wyoming
2020-03-20,WY,56,COVID tracking positive tests,19,20,13,2020,12,2020-03-15,Mar,3,2020-03-01,Wyoming
2020-03-19,AK,02,NYT cases,12,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Alaska
2020-03-19,AK,02,COVID tracking positive tests,6,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Alaska
2020-03-19,AL,01,NYT cases,78,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Alabama
2020-03-19,AL,01,COVID tracking positive tests,68,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Alabama
2020-03-19,AR,05,NYT cases,62,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Arkansas
2020-03-19,AR,05,COVID tracking positive tests,46,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Arkansas
2020-03-19,AZ,04,NYT cases,47,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,Arizona
2020-03-19,AZ,04,COVID tracking positive tests,44,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,Arizona
2020-03-19,CA,06,NYT cases,1067,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,California
2020-03-19,CA,06,COVID tracking positive tests,924,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,California
2020-03-19,CO,08,NYT cases,278,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Colorado
2020-03-19,CO,08,COVID tracking positive tests,216,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Colorado
2020-03-19,CT,09,NYT cases,159,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Connecticut
2020-03-19,CT,09,COVID tracking positive tests,96,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Connecticut
2020-03-19,DC,11,NYT cases,39,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,District of Columbia
2020-03-19,DC,11,COVID tracking positive tests,39,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,District of Columbia
2020-03-19,DE,10,NYT cases,30,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Delaware
2020-03-19,DE,10,COVID tracking positive tests,30,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Delaware
2020-03-19,FL,12,NYT cases,434,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,Florida
2020-03-19,FL,12,COVID tracking positive tests,390,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,Florida
2020-03-19,GA,13,NYT cases,282,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,Georgia
2020-03-19,GA,13,COVID tracking positive tests,287,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,Georgia
2020-03-19,HI,15,NYT cases,26,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Hawaii
2020-03-19,HI,15,COVID tracking positive tests,16,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Hawaii
2020-03-19,IA,19,NYT cases,44,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Iowa
2020-03-19,IA,19,COVID tracking positive tests,38,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Iowa
2020-03-19,ID,16,NYT cases,23,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Idaho
2020-03-19,ID,16,COVID tracking positive tests,11,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Idaho
2020-03-19,IL,17,NYT cases,420,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,Illinois
2020-03-19,IL,17,COVID tracking positive tests,422,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,Illinois
2020-03-19,IN,18,NYT cases,56,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Indiana
2020-03-19,IN,18,COVID tracking positive tests,56,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Indiana
2020-03-19,KS,20,NYT cases,35,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Kansas
2020-03-19,KS,20,COVID tracking positive tests,34,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Kansas
2020-03-19,KY,21,NYT cases,47,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Kentucky
2020-03-19,KY,21,COVID tracking positive tests,35,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Kentucky
2020-03-19,LA,22,NYT cases,392,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Louisiana
2020-03-19,LA,22,COVID tracking positive tests,347,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Louisiana
2020-03-19,MA,25,NYT cases,328,19,7,2020,12,2020-03-15,Mar,3,2020-03-01,Massachusetts
2020-03-19,MA,25,COVID tracking positive tests,229,19,7,2020,12,2020-03-15,Mar,3,2020-03-01,Massachusetts
2020-03-19,MD,24,NYT cases,108,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Maryland
2020-03-19,MD,24,COVID tracking positive tests,107,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Maryland
2020-03-19,ME,23,NYT cases,52,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Maine
2020-03-19,ME,23,COVID tracking positive tests,53,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Maine
2020-03-19,MI,26,NYT cases,334,19,18,2020,12,2020-03-15,Mar,3,2020-03-01,Michigan
2020-03-19,MI,26,COVID tracking positive tests,5276,19,18,2020,12,2020-03-15,Mar,3,2020-03-01,Michigan
2020-03-19,MN,27,NYT cases,89,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Minnesota
2020-03-19,MN,27,COVID tracking positive tests,287,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,Minnesota
2020-03-19,MO,29,NYT cases,35,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Missouri
2020-03-19,MO,29,COVID tracking positive tests,24,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Missouri
2020-03-19,MS,28,NYT cases,50,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Mississippi
2020-03-19,MS,28,COVID tracking positive tests,50,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Mississippi
2020-03-19,MT,30,NYT cases,19,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Montana
2020-03-19,MT,30,COVID tracking positive tests,12,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Montana
2020-03-19,NC,37,NYT cases,104,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,North Carolina
2020-03-19,NC,37,COVID tracking positive tests,97,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,North Carolina
2020-03-19,ND,38,NYT cases,19,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,North Dakota
2020-03-19,ND,38,COVID tracking positive tests,15,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,North Dakota
2020-03-19,NE,31,NYT cases,47,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Nebraska
2020-03-19,NE,31,COVID tracking positive tests,27,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Nebraska
2020-03-19,NH,33,NYT cases,44,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,New Hampshire
2020-03-19,NH,33,COVID tracking positive tests,39,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,New Hampshire
2020-03-19,NJ,34,NYT cases,735,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,New Jersey
2020-03-19,NJ,34,COVID tracking positive tests,742,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,New Jersey
2020-03-19,NM,35,NYT cases,35,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,New Mexico
2020-03-19,NM,35,COVID tracking positive tests,35,19,13,2020,12,2020-03-15,Mar,3,2020-03-01,New Mexico
2020-03-19,NV,32,NYT cases,99,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Nevada
2020-03-19,NV,32,COVID tracking positive tests,95,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Nevada
2020-03-19,NY,36,NYT cases,4161,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,New York
2020-03-19,NY,36,COVID tracking positive tests,4152,19,15,2020,12,2020-03-15,Mar,3,2020-03-01,New York
2020-03-19,OH,39,NYT cases,120,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Ohio
2020-03-19,OH,39,COVID tracking positive tests,119,19,14,2020,12,2020-03-15,Mar,3,2020-03-01,Ohio
2020-03-19,OK,40,NYT cases,44,19,12,2020,12,2020-03-15,Mar,3,2020-03-01,Oklahoma
