date,fips,state_name,state,Death Key,Death Value,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month
2020-07-10,42,Pennsylvania,PA,NYT deaths,6929,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,42,Pennsylvania,PA,COVID tracking deaths,6880,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,44,Rhode Island,RI,NYT deaths,976,10,131,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,44,Rhode Island,RI,COVID tracking deaths,976,10,131,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,45,South Carolina,SC,NYT deaths,929,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,45,South Carolina,SC,COVID tracking deaths,929,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,46,South Dakota,SD,NYT deaths,107,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,46,South Dakota,SD,COVID tracking deaths,107,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,47,Tennessee,TN,NYT deaths,713,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,47,Tennessee,TN,COVID tracking deaths,723,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,48,Texas,TX,NYT deaths,3129,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,48,Texas,TX,COVID tracking deaths,3013,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,49,Utah,UT,NYT deaths,207,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,49,Utah,UT,COVID tracking deaths,207,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,50,Vermont,VT,NYT deaths,56,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,50,Vermont,VT,COVID tracking deaths,56,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,51,Virginia,VA,NYT deaths,1958,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,51,Virginia,VA,COVID tracking deaths,1958,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,53,Washington,WA,NYT deaths,1426,10,170,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,53,Washington,WA,COVID tracking deaths,1409,10,170,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,54,West Virginia,WV,NYT deaths,95,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,54,West Virginia,WV,COVID tracking deaths,95,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,55,Wisconsin,WI,NYT deaths,825,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,55,Wisconsin,WI,COVID tracking deaths,821,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,56,Wyoming,WY,NYT deaths,21,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,56,Wyoming,WY,COVID tracking deaths,21,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,01,Alabama,AL,NYT deaths,1114,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,01,Alabama,AL,COVID tracking deaths,1114,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,02,Alaska,AK,NYT deaths,15,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,02,Alaska,AK,COVID tracking deaths,17,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,04,Arizona,AZ,NYT deaths,2158,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,04,Arizona,AZ,COVID tracking deaths,2151,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,05,Arkansas,AR,NYT deaths,319,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,05,Arkansas,AR,COVID tracking deaths,313,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,06,California,CA,NYT deaths,7012,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,06,California,CA,COVID tracking deaths,6945,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,08,Colorado,CO,NYT deaths,1725,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,08,Colorado,CO,COVID tracking deaths,1586,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,09,Connecticut,CT,NYT deaths,4348,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,09,Connecticut,CT,COVID tracking deaths,4348,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,10,Delaware,DE,NYT deaths,517,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,10,Delaware,DE,COVID tracking deaths,517,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,11,District of Columbia,DC,NYT deaths,568,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,11,District of Columbia,DC,COVID tracking deaths,568,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,12,Florida,FL,NYT deaths,4196,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,12,Florida,FL,COVID tracking deaths,4301,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,13,Georgia,GA,NYT deaths,2946,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,13,Georgia,GA,COVID tracking deaths,2996,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,15,Hawaii,HI,NYT deaths,19,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,15,Hawaii,HI,COVID tracking deaths,19,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,16,Idaho,ID,NYT deaths,102,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,16,Idaho,ID,COVID tracking deaths,101,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,17,Illinois,IL,NYT deaths,7372,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,17,Illinois,IL,COVID tracking deaths,7369,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,18,Indiana,IN,NYT deaths,2756,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,18,Indiana,IN,COVID tracking deaths,2756,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,19,Iowa,IA,NYT deaths,748,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,19,Iowa,IA,COVID tracking deaths,748,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,20,Kansas,KS,NYT deaths,294,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,20,Kansas,KS,COVID tracking deaths,284,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,21,Kentucky,KY,NYT deaths,647,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,21,Kentucky,KY,COVID tracking deaths,622,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,22,Louisiana,LA,NYT deaths,3403,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,22,Louisiana,LA,COVID tracking deaths,3403,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,23,Maine,ME,NYT deaths,112,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,23,Maine,ME,COVID tracking deaths,112,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,24,Maryland,MD,NYT deaths,3310,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,24,Maryland,MD,COVID tracking deaths,3310,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,25,Massachusetts,MA,NYT deaths,8310,11,121,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,25,Massachusetts,MA,COVID tracking deaths,8310,11,121,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,26,Michigan,MI,NYT deaths,6316,11,132,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,26,Michigan,MI,COVID tracking deaths,6313,11,132,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,27,Minnesota,MN,NYT deaths,1537,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,27,Minnesota,MN,COVID tracking deaths,1537,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,28,Mississippi,MS,NYT deaths,1230,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,28,Mississippi,MS,COVID tracking deaths,1230,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,29,Missouri,MO,NYT deaths,1112,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,29,Missouri,MO,COVID tracking deaths,1069,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,30,Montana,MT,NYT deaths,29,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,30,Montana,MT,COVID tracking deaths,29,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,31,Nebraska,NE,NYT deaths,296,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,31,Nebraska,NE,COVID tracking deaths,286,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,32,Nevada,NV,NYT deaths,592,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,32,Nevada,NV,COVID tracking deaths,592,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,33,New Hampshire,NH,NYT deaths,391,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,33,New Hampshire,NH,COVID tracking deaths,390,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,34,New Jersey,NJ,NYT deaths,15525,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,34,New Jersey,NJ,COVID tracking deaths,15525,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,35,New Mexico,NM,NYT deaths,543,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,35,New Mexico,NM,COVID tracking deaths,539,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,36,New York,NY,NYT deaths,32019,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,36,New York,NY,COVID tracking deaths,24974,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,37,North Carolina,NC,NYT deaths,1520,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,37,North Carolina,NC,COVID tracking deaths,1499,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,38,North Dakota,ND,NYT deaths,91,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,38,North Dakota,ND,COVID tracking deaths,78,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,39,Ohio,OH,NYT deaths,3036,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,39,Ohio,OH,COVID tracking deaths,3036,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,40,Oklahoma,OK,NYT deaths,421,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,40,Oklahoma,OK,COVID tracking deaths,421,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,41,Oregon,OR,NYT deaths,235,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,41,Oregon,OR,COVID tracking deaths,232,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,42,Pennsylvania,PA,NYT deaths,6945,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,42,Pennsylvania,PA,COVID tracking deaths,6897,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,44,Rhode Island,RI,NYT deaths,976,11,132,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,44,Rhode Island,RI,COVID tracking deaths,976,11,132,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,45,South Carolina,SC,NYT deaths,951,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,45,South Carolina,SC,COVID tracking deaths,951,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,46,South Dakota,SD,NYT deaths,109,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,46,South Dakota,SD,COVID tracking deaths,109,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,47,Tennessee,TN,NYT deaths,728,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,47,Tennessee,TN,COVID tracking deaths,738,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,48,Texas,TX,NYT deaths,3206,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,48,Texas,TX,COVID tracking deaths,3112,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,49,Utah,UT,NYT deaths,212,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,49,Utah,UT,COVID tracking deaths,212,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,50,Vermont,VT,NYT deaths,56,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,50,Vermont,VT,COVID tracking deaths,56,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,51,Virginia,VA,NYT deaths,1962,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,51,Virginia,VA,COVID tracking deaths,1962,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,53,Washington,WA,NYT deaths,1426,11,171,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,53,Washington,WA,COVID tracking deaths,1424,11,171,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,54,West Virginia,WV,NYT deaths,96,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,54,West Virginia,WV,COVID tracking deaths,95,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,55,Wisconsin,WI,NYT deaths,829,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,55,Wisconsin,WI,COVID tracking deaths,828,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,56,Wyoming,WY,NYT deaths,21,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,56,Wyoming,WY,COVID tracking deaths,21,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-12,01,Alabama,AL,NYT deaths,1121,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,01,Alabama,AL,COVID tracking deaths,1121,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,02,Alaska,AK,NYT deaths,15,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,02,Alaska,AK,COVID tracking deaths,17,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,04,Arizona,AZ,NYT deaths,2239,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,04,Arizona,AZ,COVID tracking deaths,2237,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,05,Arkansas,AR,NYT deaths,321,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,05,Arkansas,AR,COVID tracking deaths,321,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,06,California,CA,NYT deaths,7042,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,06,California,CA,COVID tracking deaths,7017,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,08,Colorado,CO,NYT deaths,1726,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,08,Colorado,CO,COVID tracking deaths,1586,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,09,Connecticut,CT,NYT deaths,4348,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,09,Connecticut,CT,COVID tracking deaths,4348,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,10,Delaware,DE,NYT deaths,517,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,10,Delaware,DE,COVID tracking deaths,517,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,11,District of Columbia,DC,NYT deaths,568,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,11,District of Columbia,DC,COVID tracking deaths,568,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,12,Florida,FL,NYT deaths,4241,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,12,Florida,FL,COVID tracking deaths,4346,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,13,Georgia,GA,NYT deaths,2951,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,13,Georgia,GA,COVID tracking deaths,3001,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,15,Hawaii,HI,NYT deaths,19,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,15,Hawaii,HI,COVID tracking deaths,19,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,16,Idaho,ID,NYT deaths,102,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,16,Idaho,ID,COVID tracking deaths,102,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,17,Illinois,IL,NYT deaths,7391,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,17,Illinois,IL,COVID tracking deaths,7388,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,18,Indiana,IN,NYT deaths,2760,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,18,Indiana,IN,COVID tracking deaths,2760,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,19,Iowa,IA,NYT deaths,752,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,19,Iowa,IA,COVID tracking deaths,750,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,20,Kansas,KS,NYT deaths,300,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,20,Kansas,KS,COVID tracking deaths,284,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,21,Kentucky,KY,NYT deaths,649,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,21,Kentucky,KY,COVID tracking deaths,625,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,22,Louisiana,LA,NYT deaths,3416,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,22,Louisiana,LA,COVID tracking deaths,3416,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,23,Maine,ME,NYT deaths,114,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,23,Maine,ME,COVID tracking deaths,114,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,24,Maryland,MD,NYT deaths,3319,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,24,Maryland,MD,COVID tracking deaths,3319,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,25,Massachusetts,MA,NYT deaths,8325,12,122,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,25,Massachusetts,MA,COVID tracking deaths,8325,12,122,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,26,Michigan,MI,NYT deaths,6317,12,133,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,26,Michigan,MI,COVID tracking deaths,6314,12,133,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,27,Minnesota,MN,NYT deaths,1540,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,27,Minnesota,MN,COVID tracking deaths,1540,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,28,Mississippi,MS,NYT deaths,1249,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,28,Mississippi,MS,COVID tracking deaths,1249,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,29,Missouri,MO,NYT deaths,1113,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,29,Missouri,MO,COVID tracking deaths,1069,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,30,Montana,MT,NYT deaths,29,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,30,Montana,MT,COVID tracking deaths,29,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,31,Nebraska,NE,NYT deaths,296,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,31,Nebraska,NE,COVID tracking deaths,285,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,32,Nevada,NV,NYT deaths,593,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,32,Nevada,NV,COVID tracking deaths,593,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,33,New Hampshire,NH,NYT deaths,391,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,33,New Hampshire,NH,COVID tracking deaths,391,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,34,New Jersey,NJ,NYT deaths,15525,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,34,New Jersey,NJ,COVID tracking deaths,15541,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,35,New Mexico,NM,NYT deaths,545,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,35,New Mexico,NM,COVID tracking deaths,543,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,36,New York,NY,NYT deaths,32029,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,36,New York,NY,COVID tracking deaths,24979,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,37,North Carolina,NC,NYT deaths,1532,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,37,North Carolina,NC,COVID tracking deaths,1503,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,38,North Dakota,ND,NYT deaths,91,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,38,North Dakota,ND,COVID tracking deaths,78,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,39,Ohio,OH,NYT deaths,3058,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,39,Ohio,OH,COVID tracking deaths,3058,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,40,Oklahoma,OK,NYT deaths,422,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,40,Oklahoma,OK,COVID tracking deaths,422,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,41,Oregon,OR,NYT deaths,237,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,41,Oregon,OR,COVID tracking deaths,234,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,42,Pennsylvania,PA,NYT deaths,6950,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,42,Pennsylvania,PA,COVID tracking deaths,6904,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,44,Rhode Island,RI,NYT deaths,976,12,133,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,44,Rhode Island,RI,COVID tracking deaths,976,12,133,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,45,South Carolina,SC,NYT deaths,961,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,45,South Carolina,SC,COVID tracking deaths,961,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,46,South Dakota,SD,NYT deaths,109,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,46,South Dakota,SD,COVID tracking deaths,109,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,47,Tennessee,TN,NYT deaths,731,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,47,Tennessee,TN,COVID tracking deaths,741,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,48,Texas,TX,NYT deaths,3246,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,48,Texas,TX,COVID tracking deaths,3192,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,49,Utah,UT,NYT deaths,215,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,49,Utah,UT,COVID tracking deaths,215,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,50,Vermont,VT,NYT deaths,56,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,50,Vermont,VT,COVID tracking deaths,56,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,51,Virginia,VA,NYT deaths,1966,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,51,Virginia,VA,COVID tracking deaths,1966,12,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,53,Washington,WA,NYT deaths,1438,12,172,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,53,Washington,WA,COVID tracking deaths,1424,12,172,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,54,West Virginia,WV,NYT deaths,96,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,54,West Virginia,WV,COVID tracking deaths,96,12,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,55,Wisconsin,WI,NYT deaths,828,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,55,Wisconsin,WI,COVID tracking deaths,827,12,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,56,Wyoming,WY,NYT deaths,21,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-12,56,Wyoming,WY,COVID tracking deaths,21,12,127,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,01,Alabama,AL,NYT deaths,1124,13,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,01,Alabama,AL,COVID tracking deaths,1124,13,128,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,02,Alaska,AK,NYT deaths,15,13,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,02,Alaska,AK,COVID tracking deaths,17,13,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,04,Arizona,AZ,NYT deaths,2250,13,131,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,04,Arizona,AZ,COVID tracking deaths,2245,13,131,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,05,Arkansas,AR,NYT deaths,323,13,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,05,Arkansas,AR,COVID tracking deaths,323,13,129,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,06,California,CA,NYT deaths,7086,13,131,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,06,California,CA,COVID tracking deaths,7040,13,131,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,08,Colorado,CO,NYT deaths,1728,13,130,2020,28,2020-07-12,Jul,7,2020-07-01
2020-07-13,08,Colorado,CO,COVID tracking deaths,1586,13,130,2020,28,2020-07-12,Jul,7,2020-07-01
